"","nl12","nl13","nl14","nl15","nl16","nl17","nl18","nl19","nl20"
"804",0,0,9.24808406829834,8.07979655265808,4.60771584510803,3.83246231079102,10.6583709716797,8.96924209594727,10.6341686248779
"805",0,0,8.50645001729329,5.65891019503276,3.9200644493103,3.69215591748556,7.08568668365479,6.67108996709188,8.80984465281169
"806",0.428251694887877,0,9.72050339728594,9.26569698750973,4.89016535598785,4.97132955491543,11.3597846254706,9.85016179271042,10.00007744506
"807",5.64875555038452,5.61794447898865,12.1064505577087,11.7154338359833,9.5726518034935,14.273404955864,10.0556335449219,9.99602246284485,7.31681871414185
"808",2.49480840157379,2.93780126625841,2.58499192649668,4.44509868188338,4.60186222466556,4.92577957565134,4.42931959845803,5.94704688679088,4.00923132896423
"809",10.4962008794149,10.468745102485,16.8385221362114,13.6322076817354,11.4875042835871,10.9674478322268,13.6842418412367,12.8869268596172,9.52713603774706
"810",1.26923704809613,0.988266984621684,2.80071654584673,5.04119793574015,8.57754132482741,10.3814053800371,7.49093047777812,6.23681322733561,9.08130481508043
"811",3.70673008677032,1.99828616612487,4.04960516426298,4.33449364701907,5.55658586157693,7.13583949539396,6.16104641887877,5.34528081946903,5.81241904364692
"812",0.814042596518993,2.38433022499084,2.76487283706665,1.17460113167763,0.781802153587341,1.45757843255997,1.78303006887436,2.17413239479065,3.56054363250732
"813",1.79863240756094,2.12871145457029,4.46996578574181,3.88804523646832,5.16898439824581,5.79832039773464,5.23018407821655,3.94828104972839,5.56469243764877
"814",0.729621348538689,1.24675438370531,1.82061896566918,1.89374743332926,2.44519420204968,2.21758883323101,3.09047142559329,2.87723254091692,2.39517287663277
"815",0.696334731709212,1.21173541218042,1.65603951394558,1.583544472754,1.38960225731134,1.69324754208326,1.79746086895466,2.05356551170349,1.72705566555262
"816",1.76221184948316,2.16756759698574,4.0326680128391,4.24405387273202,3.02840314920132,4.57430527760432,4.52241382232079,3.91239983301896,3.46401861080757
"817",4.16463286561125,3.79378888975171,7.75358593113282,8.15869113627602,6.80326796980465,8.84329149302314,7.72135625166052,6.74652587666231,7.30262177130755
"818",1.35964380701383,3.87023240327835,2.51229272286097,2.27619987726212,0.860737080375353,0.980781311790148,1.2663084367911,1.70436223347982,1.20658434430758
"819",0.369063689158513,0.857615340214509,1.46801143426162,0.872890869012246,0.0224964710382315,0.0810919243555803,0.472311299580794,1.6127203978025,0.6066634953022
"820",0.750853545390643,0.994147612498357,0.906946090551523,0.139756672657453,0.0413616253779485,0.463959560944484,0.728002192882391,0.821883197014148,0.373506967837994
"821",1.1300290851366,1.89113848266147,0.366892972162792,0.448027729988098,0.468777524573462,0.620196887425014,0.676013625803448,1.09592946654274,1.68289930763699
"822",0.459284234791994,0.602673694491386,0.599090822041035,0.783649578690529,0.609654393047094,0.948347829282284,0.984186515212059,1.17021098732948,1.1864992082119
"823",1.57103633596784,2.97924188772837,2.86033784775507,2.66731188410804,1.34319674401056,1.54893259916987,2.24281129950569,2.68840907301222,2.21962821767444
"824",0.784386563301086,0.979614037275314,1.08814939260483,0.905476295948029,0.569664537906647,0.756713855266571,0.628589153289795,0.695205837488174,0.537368774414062
"825",1.14710079982877,1.7464086163044,2.51791745245457,2.07221811771393,0.503693373799324,0.899420481920242,1.00858748376369,0.529254128336906,0.401732658743858
"826",0.74450693470101,0.769384507176488,1.32093067224636,1.1432980389096,1.24172632430875,1.59824235633362,1.83695274730061,1.95827673964722,2.37129033512847
"827",0.595733987788359,0.820769650595529,1.55401384191854,1.28314443500269,1.48135555216244,1.7880325615406,1.42464082155909,0.77190761197181,0.622740084216708
"828",0,0.251613691449165,0.249276451766491,0.115416929125786,0.174863368272781,0.308107450604439,0.284292116761208,0,0
"829",1.44324979988428,1.92215384657566,1.65533002981773,0.597226576163219,0.381108121230052,0.383806117452108,0.360168789441769,0.303147301077843,0.202135243094884
"830",1.52359949841219,1.56310161071665,2.49828599130406,2.12819724573809,1.19695826488383,1.33639385069118,1.43776605409734,1.32753377451616,0.692112193388097
"831",0.0201855738957723,0.473177385661337,0.769948528210322,0.898774055639903,1.78849424322446,2.50480981800291,1.90981464783351,2.13839175303777,1.27740778591898
"832",1.03754877495138,1.51443850418978,1.48760954329842,0.929344730941873,0.643359490131077,0.9700745574215,1.42524121309582,1.04947037445871,0.989906402533514
"833",1.0885727768359,1.0433221783327,1.39006817988727,1.11986726911172,0.860006064176559,0.815129740082699,0.666135429040245,0.887506619743679,0.50782097681709
"834",0,0.0934338015706643,0.265597750311312,0.126651579919069,0,0.0564829428558764,0,0,0
"835",0,0,0.0173642349339301,0,0,0.485974448342477,0.154762759324043,0,0
"836",1.42178217931227,1.58918790067687,1.67718874188987,1.28258842907169,1.27726359676683,1.15250051292506,1.90519621832804,2.51780929935701,1.83943063788342
"837",0,0,0.355839664382594,0,0,1.15131081002099,0.497079766222409,0,0
"838",1.00359879136086,0.767818185091019,0.0624931085109711,0.0422251832485199,0.626497708559036,0.821950759887695,0.0546632885932922,0.151704075336456,0.158223243951797
"839",1.37616550005399,1.19633687459506,0.632783073645372,0.390330979457268,0.216380858077453,0.253399991072141,0.224815335411292,0.800671378007302,0.831263278539364
"840",0.665818168741205,0.115816140952318,0,0,0,0,0.109005189460257,0.382318199976631,1.11445458038994
"841",0.961128224200673,1.23044267068307,1.50027959061993,1.23200707362758,1.035550336904,1.72820860571331,3.31868056707912,3.07469862726,2.10476928777165
"842",1.50340670016077,1.10615354114109,1.10775071382523,0.31413103474511,0,0.0748333202468024,0.141929669512643,0.237110449208154,0.269796735710568
"843",0.494821396741,0.483952308242971,0.994274074381048,1.02668727798895,0,0.0308404917066747,0.135725351897153,0.142626719041304,0.0603523227301511
"844",0.289522065056695,0.674521868013673,1.02819816023111,0.730428915056917,0,0.0734998103645113,0.913323533203867,1.58228424853749,1.50330117262072
"845",0.984585300646722,0.977110530436039,1.55767958089709,1.35456898510456,1.30646855868399,1.55735609829426,1.97808994799852,2.28650813996792,3.28836005032063
"846",0.80931831151247,0.958570301532745,1.37305538356304,0.999631062150002,0.405273493379354,0.717161700129509,1.07770909368992,1.70950070023537,2.23363855481148
"847",1.92309832515625,1.68988381440823,1.00681940294229,0.129092671550237,0.180042404251603,0.130093955649779,0.100425844009106,0.25134632564508,0.233769087837293
"848",1.70153984427452,3.19526934623718,8.72496032714844,8.59331703186035,9.40619516372681,7.14182817935944,5.55537760257721,6.34616684913635,5.16887450218201
"849",3.83390952008111,4.63729616573879,9.53562491280692,8.64523376737322,8.93480110168457,7.50550249644688,8.38719667707171,7.46909952163696,5.84642614637102
"850",0,0,0,0,0,0,0,0,0
"851",0,0,0,0,0,0,0,0,0
"852",1.16920713086923,1.03249144305785,1.07624219047527,0.748080003385743,0.658161237835884,0.795878044640025,0.867580793177088,0.90473552669088,1.13577896604935
"853",0.150431420054586,0.556174576967612,1.04451918327945,0.845892969904275,0.881946063075943,1.20187130947223,1.35410750152051,1.16806574114438,1.0660127692524
"854",0.186785326511772,0.100096166133881,0.252425234626841,0.443228117845677,0.459436119706542,0.466312229633331,0.457067720316075,0.40078518125746,0.545315389279966
"855",2.10910514593124,0.721958070993423,0.927692115306854,0.894795918464661,0.613160425424576,1.19617794752121,1.88732279539108,3.31354389190674,2.03226417303085
"856",3.49413709640503,2.02071530818939,2.14399609565735,2.57714152336121,2.39652643203735,2.75485501289368,4.25842456817627,4.9500846862793,4.4731547832489
"857",4.64291477203369,3.41144025325775,2.58335065841675,2.56137537956238,2.17760717868805,2.18895053863525,3.58242154121399,6.33298134803772,10.720401763916
"858",4.31028038263321,2.86164829134941,1.62905986607075,1.07065187394619,0.960535436868668,1.07193394005299,3.39820921421051,12.8175185918808,3.04786896705627
"859",1.54702931642532,1.56004589796066,1.91700309514999,3.24113345146179,2.22843360900879,2.73085069656372,3.96612656116486,5.36869168281555,5.91521573066711
"860",3.13468790054321,1.41261823972066,1.38356719414393,1.53740368286769,1.0085521141688,1.75091993808746,2.61053999265035,4.59829568862915,3.63257535298665
"861",3.17686680952708,1.90126248200734,1.97650281588236,2.8314429918925,1.89330001672109,2.3715459505717,3.16793672243754,6.24890851974487,5.78386274973551
"862",8.62538230419159,4.07375577092171,2.80985587835312,1.91676208376884,1.53755870461464,1.59377680718899,4.2732737660408,38.0691542625427,4.23845237493515
"863",5.36326718330383,5.28078854084015,4.2068504691124,3.6441422700882,3.49287456274033,2.70306998491287,3.68318748474121,22.8411536216736,9.19223892688751
"864",7.73555739720662,9.92007287343343,15.561621983846,10.3297786712646,7.38621997833252,7.37692276636759,12.4797662099202,68.1095555623372,21.1031742095947
"865",7.48464226722717,11.4793701171875,18.6625287532806,11.6383693218231,6.70668935775757,6.27216148376465,14.7204434871674,90.8981628417969,20.4741950035095
"866",22.7758071422577,8.00395727157593,33.0204720497131,22.9379752874374,22.7335567474365,12.3965659141541,29.495304942131,82.7692623138428,53.5594341754913
"867",20.800733089447,9.12810325622559,53.0258960723877,36.8075971603394,36.5377397537231,18.8172931671143,51.4308032989502,123.574886322021,94.5818023681641
"868",36.8761297225952,3.78154540061951,26.9850028991699,21.186422586441,23.463471364975,10.8760888576508,31.1373666763306,86.7528661727905,43.3278646469116
"869",48.4083948135376,20.1528916358948,12.6908919811249,5.33023643493652,3.92721796035767,2.4761757850647,7.66102278232574,4.70476585626602,7.31710648536682
"870",9.48908631006877,7.93778896331787,3.78160325686137,2.39660517374674,1.50745578606923,0.991867283980052,2.30806771914164,1.74939477443695,2.04648971557617
"871",7.37476873397827,5.22975206375122,5.59648025035858,3.98800754547119,2.40984547138214,1.45427942276001,2.86643970012665,2.58114463090897,2.20076078176498
"872",6.62875890731812,3.217649102211,3.45858424901962,2.70868656039238,2.08457705378532,1.25071586668491,2.26566922664642,2.3256910443306,1.67646870017052
"873",2.27120423316956,1.30443762739499,1.84240512053172,1.55015015602112,1.03997906049093,0.65834308664004,1.2584589322408,1.07970907290777,0.989000837008158
"874",5.46178585290909,6.58535099029541,5.41705346107483,2.75631392002106,3.17842751741409,1.11592078208923,1.90836817026138,1.32617646455765,1.38034129142761
"875",11.5313820838928,14.7005004882812,9.00863416989644,3.46424277623494,4.81234431266785,2.80095847447713,6.4680822690328,21.4356880187988,10.5681789716085
"876",4.23550128936768,9.55754121144613,11.4146188100179,2.98687219619751,4.09003512064616,1.84605697790782,7.24688291549683,8.86081568400065,5.80545091629028
"877",198.282932758331,38.4770193099976,125.592065811157,28.2663731575012,30.2097754478455,15.7524034976959,70.9888134002686,96.7619571685791,112.58641242981
"878",391.759300231934,33.3791007995605,87.9639148712158,19.4365205764771,18.9120559692383,7.63312578201294,54.6028385162354,55.4115748405457,38.3036074638367
"879",676.778198242188,49.3903160095215,146.183395385742,32.9046821594238,33.0818367004395,12.1894655227661,101.452239990234,97.8115768432617,70.4910430908203
"880",16.5909026463826,19.3740898768107,14.0799862543742,4.57795484860738,6.06429576873779,3.84339213371277,10.1749909718831,31.0347162882487,17.8136485417684
"881",15.797653055191,6.44477579593658,21.3751786708832,13.7160475730896,14.7301356315613,8.95927891731262,21.3390477180481,81.0264427185059,31.35267162323
"882",17.099702835083,11.175133228302,10.5170922279358,4.55395710468292,4.14376866817474,2.80919790267944,10.4876856803894,10.269476890564,9.75739860534668
"883",226.278869628906,25.5247856378555,51.334938287735,12.3341760635376,11.45328104496,5.28625649213791,31.5729601383209,30.3901932835579,23.1147828102112
"884",207.428552150726,31.2448387145996,80.8292725086212,18.3314414024353,19.6138398647308,7.1508777141571,44.1586365699768,47.4577716588974,52.6837332248688
"885",31.616770029068,17.0488579273224,11.74398458004,6.02782738208771,4.06879955530167,2.81764483451843,6.74999159574509,5.08968237042427,6.79676920175552
"886",0.42145518145778,1.39623875238679,1.7644729803909,0.842802195386453,0.294960393824361,1.60816732861779,2.00737175074491,1.74006412246011,1.06315291469747
"887",0,0,0.652119557444866,0,0,0.0611996421447167,1.14809526388462,0,0
"888",0.698588472236657,0.559739703046424,1.35430818308322,1.25505770263927,1.07919030674245,1.02960037581977,1.70244915464095,1.34253612320338,1.85070528054521
"889",0,0,0,0,0,0,0,0,0
"890",0,0.620801828801632,3.35961538553238,2.86945766210556,2.8887454867363,3.42695510387421,2.79192668199539,4.98765623569489,4.03642129898071
"891",0,1.41775992309505,7.3075250712308,7.89431580630216,7.52265101129358,6.44012309746309,7.00639454343102,8.21979213302786,6.88155507499521
"892",4.14443841353059,2.53543121367693,3.20020606964827,2.60008836835623,2.54557234942913,2.62012166976929,2.75866054594517,2.05720051924388,1.5808193013072
"893",0.447185103936742,0.282118182629347,0.384676058155795,0.0805144471426805,0.100113116204739,0.427714002008239,0.533524716893832,0.510236245890458,0.00925214464465777
"894",0.13595562055707,0.417964675360256,0.707917343825102,0.58724122784204,0.688603655435145,0.943550954262416,1.05059924059444,0.715081839925713,0.604658351590236
"895",0.948025898334194,0.823726502742539,5.97876007601302,17.7148821988004,15.3655952744662,13.0280536061272,7.29146511345468,2.84615183320451,2.12511224252112
"896",0.712240193571363,0.41282979292529,7.61631219727652,11.9642653465271,6.22644203049796,3.74905679907118,6.01267787388393,0.837886486734663,0.538881003856659
"897",0.603276106715202,0.584279482066631,5.6332856297493,18.0960711121559,10.0047823190689,4.8185980618,6.40333790779114,1.11906395852566,0.360758805274963
"898",0.586519598960876,0,0,0,0,0,0,0,0
"899",0.316948203330344,0.602438778319257,1.82717769069875,1.70577529770263,1.42562257355832,1.73961528945476,1.65385981823536,1.82929259158195,1.39528313976653
"900",1.02194989279464,1.07639033540531,1.20346785529896,1.20271090224937,1.04115931413792,1.26183310482237,0.890649511858269,0.696484253362373,0.562990494348385
"901",0,0,0,0,0,0,0,0,0.153134471178055
"902",1.40473784719195,1.31284556644303,3.13463340912546,4.4236729315349,3.56883725098201,3.27008514744895,3.28248659202031,2.47158850090844,1.90213736465999
"903",0.131507235946077,0.0195116915486076,0.0123517711957296,0.0143403568954179,0,0.0115274777918151,0.00942568797053713,0.0103296023426634,0.00959045598001191
"904",0.866715133190155,0.133443701480116,0.136760264635086,0.281596030507769,0.229429719703538,0.289688376443727,0.269659140280315,0.350961476564407,0.354732611349651
"905",0.2747722864151,0.0476811565458775,0.17230486497283,0.191990219056606,0.134526815265417,0.0695416182279587,0.320163924247026,0.262672588229179,0.23822058364749
"906",1.49400502443314,0.932193636894226,1.60791599750519,1.95792037248611,2.0702543258667,2.33589488267899,3.74311709403992,4.43961226940155,4.43329262733459
"907",1.90980917215347,0.950990527868271,1.69428014755249,2.29361554980278,2.41589647531509,2.81787031888962,3.9889013171196,4.71840751171112,5.49397546052933
"908",1.80645819505056,0.220411390066147,0,0,0,0,0,0,0
"909",0,0,0,0,0,0,0,0,0
"910",0,0,0,0,0,0,0,0,0
"911",0.517760830266135,0.277798761214529,0.770922164831843,1.18386248605592,1.08823668531009,1.35343484367643,1.23855491621154,1.05285095742771,0.859192733253751
"912",0.84497972826163,0.377981389562289,0.105716044704119,0.0454468876123428,0,0.0492428789536158,0,0,0.0546346555153529
"913",0.718196933468183,0.0749466021855672,0.259737374881903,0.146314285695553,0.270918928086758,0.281557324031989,0.639094764987628,0.493210807442665,0.498048889140288
"914",0.769342362880707,0.203455289204915,0,0,0,0,0,0,0
"915",0.762238809040615,0.185846111604146,0.0993192536490304,0,0.209669802870069,0.392101602894919,0.130442006247384,0.138715020247868,0.269073903560638
"916",0.677711653461059,0.0839013172810276,0.648484986921152,0.794120892137289,0.417292963887254,0.491545834243298,0.404484912057718,0.56021619339784,0.470147141516209
"917",0,0,0,0.600143855268305,0.318887905641036,0.078379901972684,0.0690224766731262,0,0
"918",0.405941903591156,0.143625903129578,0.137643682956696,0.115134060382843,0.139104032516479,0.152269244194031,0.158249199390411,0.190050780773163,0.164676523208618
"919",0.297564700245857,0.253726184368134,0.229384884238243,0.252060852944851,0.280748225748539,0.345473811030388,0.370726227760315,0.393914371728897,0.408657088875771
"920",0.466454899311066,0.134447765350342,2.36642279624939,8.24141869544983,3.73898611068726,6.33387463092804,2.46789515018463,0.483343279361725,0.247948867082596
"921",0.385050365328789,0.0449785232543945,0.874180433154106,2.0519886136055,1.52030674219131,1.17068374752998,0.979321050643921,0.103653687238693,0
"922",0.633078347552906,0.882710063999349,1.20930884643034,1.67870206182653,1.52657243338498,1.82268381118774,3.38723681189797,1.81350541114807,0.996008482846347
"923",0,0,0,0,0,0,0,0,0
"924",1.57990439732869,0.844059924284617,0.907419363657633,1.28426233927409,1.20287676652273,1.52805225054423,1.70488119125366,0.642190456390381,0.912433405717214
"925",0.680245697498322,0.723771423101425,0.959546029567719,1.31179732084274,1.12199878692627,1.53460294008255,1.46092993021011,1.13837456703186,1.01627203822136
"926",1.78933755840574,0.721986655678068,1.29741043703897,1.1798431958471,0.936858355998993,0.83569667169026,0.578139356204442,1.19876504795892,1.64823990208762
"927",0.814223688840866,0.518326392769814,0.552527264753978,0.942300605773926,0.706053046385447,0.783806023995082,0.681577152013779,0.950765198469162,1.58373798529307
"928",0.668527215719223,0.646633684635162,1.22360891103745,1.57373321056366,1.29435086250305,1.69751930236816,1.46817761659622,1.54577779769897,1.53157883882523
"929",0.667031166228381,0.89219133420424,2.14191576025703,1.68004194714806,1.95390674742785,1.77292097156698,2.49025467850945,2.15328451178291,1.98426155068658
"930",0.418011667472976,0.97823081271989,0.896666360752923,1.0238282425063,0.705629714897701,1.21556102378028,1.43761433022363,1.03189594405038,1.13735399075917
"931",0.623147615790367,0.414843499660492,0.673777475953102,1.71564127802849,1.10812880396843,0.928900003433228,0.780935335159302,0.494193494319916,0.546344989538193
"932",0.278175294399261,0,0,0,0,0,0,0,0
"933",0.727506017860244,0.418528888155432,0.272786903030732,0.591833826373605,0.64535604504978,0.52143565346213,0.901183545589447,0.631260293371537,1.1913595515139
"934",0.203525922128132,0.146475638662066,0.165364784853799,0.485271973269326,1.31818988493511,0.925281686442239,0.249903517110007,0.203408122062683,1.13171884843281
"935",3.00449734926224,3.31483262777328,2.34530353546143,2.01928505301476,4.42598897218704,2.60459911823273,2.30115008354187,3.36388272047043,3.1971310377121
"936",0.103264136446847,0.234245744016435,0.0521029233932495,0.0738741093211704,0.360423889425066,0.378926906320784,0.344896336396535,0.067032880253262,0.0754829512702094
"937",0,0,0,0,0,0,0,0,0
"938",0.822009727358818,1.58463471382856,1.01489363610744,0.878898188471794,0.414068192243576,1.55467754602432,1.87533923983574,0.9788438975811,0.847523987293243
"939",2.17591267824173,1.3866004049778,1.29930692911148,1.29638741910458,2.85978218913078,1.52509140968323,1.3480007648468,1.8155035674572,1.82573121786118
"940",0.704087257385254,0.587332824865977,2.08027935028076,2.5816802183787,3.05428365866343,2.27058259646098,1.96355096499125,2.71836439768473,4.23711840311686
"941",0.306705703337987,0.619246825575829,0.548449585835139,0.526227017243703,0.491448690493902,0.722970575094223,0.992688228686651,0.528319855531057,0.470006704330444
"942",1.50695351617677,1.50026407624994,1.30709049957139,1.10741380708558,0.924371651240757,1.69848875062806,2.07074927857944,1.2442199417523,1.19481322169304
"943",1.24951556324959,0.872578278183937,0.482796505093575,1.05866619944572,0.737179398536682,0.463480442762375,0.984734959900379,0.900787264108658,1.15066082775593
"944",0.0229815747588873,0.0210254788398743,0.539742682129145,0.719398077577353,0.457179807126522,1.01382448524237,0.0398726910352707,0.678883332759142,0.599950453266501
"945",0.37336790561676,0.170067429542542,1.85051119327545,1.69953030347824,0.382699310779572,0.45659601688385,0,0,0
"946",0.10568417744203,0.408253843811425,0,0,0,0.0388377444310622,0,0.0301671813834797,0.0397248295220462
"947",1.37510118314198,1.00574016571045,0.893157277788435,1.16879472562245,1.63732600212097,1.31101065022605,1.1544936810221,1.17833837441036,1.29846845354353
"948",0.32047714980749,0.534263386176183,0.433018533083109,1.02851464656683,1.0889028769273,0.709569064470438,0.979449671048384,1.04165560465593,1.02990567225676
"949",0,0,0,0,0.0480831315120061,0,0,0,0
"950",0.482596874237061,0.24820376932621,1.7584941983223,1.57473351061344,0.287024483084679,0.342447012662888,0,0,0.150982782244682
"951",1.72697078809142,0.881283633410931,0.74767843571802,0.296381644283732,0.137415325889985,0.383034210031231,0.266372113178174,0.11173529488345,0.109203103308876
"952",0.0675300806760788,0,0,0,0,0,0,0,0
"953",0.740401014685631,0.779543861746788,0.827840480953455,0.707758091390133,0.342323958873749,0,0.529006466269493,0.609219782054424,0.810046255588531
"954",0.456181294284761,0.569964606314898,0.455474538728595,0.687844604253769,0.738712746649981,0.667316522449255,0.634520716965199,0.678002450615168,0.724815063178539
"955",0.32464200258255,0.588402887185415,0.158414211538103,0.320246848795149,0.272350635793474,0.0583504769537184,0.305229167143504,0.547722571425968,0.514870875411563
"956",0.599970240103102,1.00352198707646,0.491774505582349,0.311919933591766,0.2314442826071,0.709537328402886,0.919931173838418,0.474633625526538,0.328909804081095
"957",1.47493880898205,0.558815958562182,0.73709719972824,0.784147208306327,0.47683356591125,0.482795131740285,0.590783753057024,0.250226586167492,0.124576506330006
